Pozo,date,bapd,bppd,bsw,mscf,pco2,temp,Na,pH,SO4,Cl,Fe,bicarb,Press,Ca,criticidad
AGR-5,5/13/2019,2331.2,148.8,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK
AGR-44,5/13/2019,4747,303,94,40,24.8,201,28370.18976,5.9,130,57000,66.8,260,240,5240,LOW RISK
AGR-14,5/13/2019,2706.49,334.51,89,56,9.5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-211,5/13/2019,1522.8,169.2,90,58,129.6,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK
SHS-71,5/13/2019,3439.85,425.15,89,205.9,30,145,19751.20059,6,117,36200,43,1805.6,175,1280,LOW RISK
SHS-17,5/13/2019,68.12,62.88,52,48.1,4.68,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
SHS-111,5/13/2019,337.44,550.56,38,35,6,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK
AGR-30,5/13/2019,3138.8,991.2,76,260.1,16.08,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK
SHS-135,5/13/2019,194.4,129.6,60,69.1,38.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK
SHS-199,5/13/2019,200.25,1134.75,15,46,6.5,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK
SHS-154,5/13/2019,275.1,117.9,70,48,5.4,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK
SHS-234,5/13/2019,172.26,349.74,33,244.3,9,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK
SHS-261,5/13/2019,575.75,599.25,49,218,18,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK
SHS-81,5/13/2019,571.12,396.88,59,209.8,14.76,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK
SHS-72,5/13/2019,596.377,158.531,79,116.42,8.05,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK
SHS-14,5/13/2019,607.5,202.5,75,75,10.2,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-73,5/13/2019,656,144,82,42,4.45,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK
SHS-80,5/13/2019,46.08,83.2,36,118,4.45,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-91,5/13/2019,3226.17,242.83,93,150,51.06,195,3020.554756,7.4,247,5600,39.2,1390,160,600,LOW RISK
SHS-20,5/13/2019,1845.86,228.14,89,148,7.8,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK
SHS-224,5/13/2019,992,248,80,89,7.92,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK
SHS-184,5/13/2019,2679.94,171.06,94,78,9.52,107,22051.93996,6.5,87,45000,51.9,292.8,90,4800,LOW RISK
SHS-68,5/13/2019,3031.21,299.79,91,231,8.4,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,5/13/2019,584,216,73,195,9,167,11792.7751,6.6,31,22200,134.1,756.4,65,1560,LOW RISK
SHS-137,5/13/2019,3756.48,611.52,86,35.31,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK
SHS-138,5/13/2019,3539.12,724.88,83,23,15.66,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK
SHS-177,5/13/2019,2100,900,70,58.3,17.55,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK
SHS-165,5/13/2019,2846.95,90,97,25,11.16,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK
SHS-17,5/13/2019,3685.5,409,90,26,8.54,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
AGR-51,5/14/2019,534,356,60,23,14.4,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK
AGR-42,5/14/2019,4177.25,1247.75,77,69,12.95,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK
AGR-3,5/14/2019,1132.56,154.44,88,38,12,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK
AGR-40,5/14/2019,164.28,657.12,20,57,42,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK
AGR-5,5/14/2019,2331.2,147.6,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK
AGR-44,5/14/2019,4747,303,94,45,24.8,201,28370.18976,5.9,130,57000,66.8,260,240,5240,LOW RISK
AGR-14,5/14/2019,2706.49,335.5,89,56,9.5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-211,5/14/2019,1522.8,168.4,90,58,129.6,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK
SHS-71,5/14/2019,3439.85,425.7,89,205.9,30,145,19751.20059,6,117,36200,43,1805.6,175,1280,LOW RISK
SHS-17,5/14/2019,68.12,62.88,52,48.1,4.68,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
SHS-111,5/14/2019,337.44,550.56,38,35,6,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK
AGR-30,5/14/2019,3138.8,991.2,76,260.1,16.08,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK
SHS-135,5/14/2019,194.4,129.6,60,69.1,38.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK
SHS-199,5/14/2019,200.25,1134.75,15,46,6.5,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK
SHS-154,5/14/2019,275.1,117.9,70,48,5.4,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK
SHS-234,5/14/2019,172.26,349.74,33,244.3,9,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK
SHS-261,5/14/2019,575.75,599.25,49,218,18,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK
SHS-81,5/14/2019,571.12,397.7,59,209.8,14.76,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK
SHS-72,5/14/2019,596.377,158.739,79,116.42,8.05,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK
SHS-14,5/14/2019,607.5,202.5,75,75,10.2,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-73,5/14/2019,656,118.5,85,42,4.45,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK
SHS-80,5/14/2019,46.08,83.2,36,118,4.45,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-91,5/14/2019,3226.17,245.28,93,150,51.06,195,3020.554756,7.4,247,5600,39.2,1390,160,600,LOW RISK
SHS-20,5/14/2019,1845.86,228.14,89,148,7.8,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK
SHS-224,5/14/2019,992,248,80,89,7.92,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK
SHS-184,5/14/2019,2679.94,171.06,94,78,9.52,107,22051.93996,6.5,87,45000,51.9,292.8,90,4800,LOW RISK
SHS-68,5/14/2019,3031.21,299.79,91,231,8.4,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,5/14/2019,584,216,73,195,9,167,11792.7751,6.6,31,22200,134.1,756.4,65,1560,LOW RISK
SHS-137,5/14/2019,3756.48,611.52,86,35.31,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK
SHS-138,5/14/2019,3539.12,724.88,83,23,15.66,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK
SHS-177,5/14/2019,2100,900,70,58.3,17.55,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK
SHS-165,5/14/2019,2846.95,90,97,25,11.16,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK
SHS-17,5/14/2019,3685.5,408.5,90,26,8.54,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
AGR-51,5/15/2019,520.8,347.2,60,23,14.4,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK
AGR-42,5/15/2019,4142.6,1237.4,77,69,12.95,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK
AGR-3,5/15/2019,1132.56,154.44,88,38,12,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK
AGR-40,5/15/2019,164.28,657.12,20,57,42,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK
AGR-5,5/15/2019,2312.4,147.6,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK
AGR-44,5/15/2019,4756.4,303.6,94,45,24.8,201,28370.18976,5.9,130,57000,66.8,260,240,5240,LOW RISK
AGR-14,5/15/2019,2714.5,335.5,89,56,9.5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-211,5/15/2019,1515.6,168.4,90,58,129.6,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK
SHS-71,5/15/2019,3444.3,425.7,89,205.9,30,145,19751.20059,6,117,36200,43,1805.6,175,1280,LOW RISK
SHS-17,5/15/2019,67.6,62.4,52,48.1,4.68,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
SHS-111,5/15/2019,335.16,546.84,38,35,6,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK
AGR-30,5/15/2019,3138.8,991.2,76,260.1,16.08,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK
SHS-135,5/15/2019,195.6,130.4,60,69.1,38.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK
SHS-199,5/15/2019,200.25,1134.75,15,46,6.5,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK
SHS-154,5/15/2019,276.5,118.5,70,48,5.4,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK
SHS-234,5/15/2019,171.6,348.4,33,244.3,9,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK
SHS-261,5/15/2019,575.75,599.25,49,218,18,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK
SHS-81,5/15/2019,572.3,397.7,59,209.8,14.76,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK
SHS-72,5/15/2019,597.161,158.739,79,116.42,8.05,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK
SHS-14,5/15/2019,607.5,202.5,75,75,10.2,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-73,5/15/2019,671.5,118.5,85,42,4.45,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK
SHS-80,5/15/2019,46.8,83.2,36,118,4.45,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-91,5/15/2019,3258.72,245.28,93,150,51.06,195,3020.554756,7.4,247,5600,39.2,1390,160,600,LOW RISK
SHS-20,5/15/2019,1845.86,228.14,89,148,7.8,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK
SHS-224,5/15/2019,992,248,80,36,7.92,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK
SHS-184,5/15/2019,2679.94,171.06,94,78,9.52,107,22051.93996,6.5,87,45000,51.9,292.8,90,4800,LOW RISK
SHS-68,5/15/2019,3031.21,299.79,91,231,8.4,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,5/15/2019,584,216,73,195,9,167,11792.7751,6.6,31,22200,134.1,756.4,65,1560,LOW RISK
SHS-137,5/15/2019,3756.48,611.52,86,35,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK
SHS-138,5/15/2019,3539.12,724.88,83,23,15.66,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK
SHS-177,5/15/2019,2100,900,70,53,17.55,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK
SHS-165,5/15/2019,2910,90,97,25,11.16,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK
SHS-17,5/15/2019,3676.5,408.5,90,26,8.54,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
AGR-51,5/16/2019,520.8,347.2,60,23,14.4,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK
AGR-42,5/16/2019,4142.6,1237.4,77,69,12.95,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK
AGR-3,5/16/2019,1132.56,154.44,88,38,12,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK
AGR-40,5/16/2019,164.28,657.12,20,57,42,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK
AGR-5,5/16/2019,2312.4,147.6,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK
AGR-44,5/16/2019,4756.4,303.6,94,45,24.8,201,28370.18976,5.9,130,57000,66.8,260,240,5240,LOW RISK
AGR-14,5/16/2019,2714.5,335.5,89,56,9.5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-211,5/16/2019,1515.6,168.4,90,58,129.6,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK
SHS-71,5/16/2019,3444.3,425.7,89,205.9,30,145,19751.20059,6,117,36200,43,1805.6,175,1280,LOW RISK
SHS-17,5/16/2019,67.6,62.4,52,48.1,4.68,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
SHS-111,5/16/2019,335.16,546.84,38,35,6,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK
AGR-30,5/16/2019,3138.8,991.2,76,260.1,16.08,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK
SHS-135,5/16/2019,195.6,130.4,60,69.1,38.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK
SHS-199,5/16/2019,200.25,1134.75,15,46,6.5,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK
SHS-154,5/16/2019,276.5,118.5,70,48,5.4,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK
SHS-234,5/16/2019,171.6,348.4,33,244.3,9,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK
SHS-261,5/16/2019,575.75,601.8,49,218,18,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK
SHS-81,5/16/2019,572.3,397.7,59,209.8,14.76,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK
SHS-72,5/16/2019,597.161,158.739,79,116.42,8.05,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK
SHS-14,5/16/2019,607.5,202.5,75,75,10.2,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-73,5/16/2019,671.5,118.5,85,42,4.45,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK
SHS-80,5/16/2019,46.8,83.2,36,118,4.45,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-91,5/16/2019,3258.72,245.28,93,150,51.06,195,3020.554756,7.4,247,5600,39.2,1390,160,600,LOW RISK
SHS-20,5/16/2019,1845.86,228.14,89,148,7.8,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK
SHS-224,5/16/2019,992,249.6,80,36,7.92,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK
SHS-184,5/16/2019,2679.94,173.16,94,78,9.52,107,22051.93996,6.5,87,45000,51.9,292.8,90,4800,LOW RISK
SHS-68,5/16/2019,3031.21,299.79,91,231,8.4,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,5/16/2019,584,216,73,195,9,167,11792.7751,6.6,31,22200,134.1,756.4,65,1560,LOW RISK
SHS-137,5/16/2019,3756.48,610.4,86,35,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK
SHS-138,5/16/2019,3539.12,724.88,83,23,15.66,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK
SHS-177,5/16/2019,2100,899.7,70,53,17.55,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK
SHS-165,5/16/2019,2910,90,97,25,11.16,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK
SHS-17,5/16/2019,3676.5,408.5,90,26,8.54,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
AGR-51,5/17/2019,520.8,347.2,60,23,14.4,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK
AGR-42,5/17/2019,4142.6,1237.4,77,69,12.95,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK
AGR-3,5/17/2019,1132.56,154.44,88,38,12,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK
AGR-40,5/17/2019,164.28,657.12,20,57,42,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK
AGR-5,5/17/2019,2312.4,147.6,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK
AGR-44,5/17/2019,4756.4,303.6,94,45,24.8,201,28370.18976,5.9,130,57000,66.8,260,240,5240,LOW RISK
AGR-14,5/17/2019,2714.5,335.5,89,56,9.5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-211,5/17/2019,1515.6,168.4,90,58,129.6,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK
SHS-71,5/17/2019,3444.3,425.7,89,205.9,30,145,19751.20059,6,117,36200,43,1805.6,175,1280,LOW RISK
SHS-17,5/17/2019,67.6,62.4,52,48.1,4.68,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
SHS-111,5/17/2019,335.16,546.84,38,35,6,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK
AGR-30,5/17/2019,3138.8,991.2,76,260.1,16.08,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK
SHS-135,5/17/2019,195.6,130.4,60,69.1,38.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK
SHS-199,5/17/2019,200.25,1134.75,15,46,6.5,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK
SHS-154,5/17/2019,276.5,118.5,70,48,5.4,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK
SHS-234,5/17/2019,171.6,348.4,33,244.3,9,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK
SHS-261,5/17/2019,578.2,601.8,49,218,18,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK
SHS-81,5/17/2019,572.3,397.7,59,209.8,14.76,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK
SHS-72,5/17/2019,597.161,158.739,79,116.42,8.05,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK
SHS-14,5/17/2019,607.5,202.5,75,75,10.2,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-73,5/17/2019,671.5,118.5,85,42,4.45,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK
SHS-80,5/17/2019,46.8,83.2,36,118,4.45,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-91,5/17/2019,3258.72,245.28,93,150,51.06,195,3020.554756,7.4,247,5600,39.2,1390,160,600,LOW RISK
SHS-20,5/17/2019,1845.86,228.14,89,148,7.8,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK
SHS-224,5/17/2019,998.4,249.6,80,36,7.92,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK
SHS-184,5/17/2019,2712.84,173.16,94,78,9.52,107,22051.93996,6.5,87,45000,51.9,292.8,90,4800,LOW RISK
SHS-68,5/17/2019,3031.21,299.79,91,231,8.4,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,5/17/2019,584,216,73,195,9,167,11792.7751,6.6,31,22200,134.1,756.4,65,1560,LOW RISK
SHS-137,5/17/2019,3749.6,610.4,86,35,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK
SHS-138,5/17/2019,3539.12,724.88,83,23,15.66,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK
SHS-177,5/17/2019,2099.3,899.7,70,53,17.55,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK
SHS-165,5/17/2019,2910,90,97,25,11.16,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK
SHS-17,5/17/2019,3676.5,408.5,90,26,8.54,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
AGR-51,5/18/2019,520.8,347.2,60,23,14.4,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK
AGR-42,5/18/2019,4142.6,1237.4,77,69,12.95,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK
AGR-3,5/18/2019,1132.56,155.52,88,38,12,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK
AGR-40,5/18/2019,164.28,657.12,20,59,42,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK
AGR-5,5/18/2019,2312.4,147.6,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK
AGR-44,5/18/2019,4756.4,303.6,94,45,24.8,201,28370.18976,5.9,130,57000,66.8,260,240,5240,LOW RISK
AGR-14,5/18/2019,2714.5,335.5,89,56,9.5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-211,5/18/2019,1515.6,168.4,90,58,129.6,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK
SHS-71,5/18/2019,3444.3,425.7,89,205.9,30,145,19751.20059,6,117,36200,43,1805.6,175,1280,LOW RISK
SHS-17,5/18/2019,67.6,62.4,52,48.1,4.68,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
SHS-111,5/18/2019,335.16,546.84,38,35,6,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK
AGR-30,5/18/2019,3138.8,991.2,76,260.1,16.08,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK
SHS-135,5/18/2019,195.6,130.4,60,69.1,38.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK
SHS-199,5/18/2019,200.25,1134.75,15,46,6.5,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK
SHS-154,5/18/2019,276.5,118.5,70,48,5.4,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK
SHS-234,5/18/2019,171.6,348.4,33,244.3,9,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK
SHS-261,5/18/2019,578.2,601.8,49,218,18,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK
SHS-81,5/18/2019,572.3,397.7,59,209,14.76,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK
SHS-72,5/18/2019,597.161,158.739,79,116.42,8.05,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK
SHS-14,5/18/2019,607.5,202.5,75,75,10.2,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-73,5/18/2019,671.5,118.5,85,42,4.45,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK
SHS-80,5/18/2019,46.8,83.2,36,118,4.45,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-91,5/18/2019,3258.72,245.28,93,150,51.06,195,3020.554756,7.4,247,5600,39.2,1390,160,600,LOW RISK
SHS-20,5/18/2019,1845.86,228.14,89,148,7.8,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK
SHS-224,5/18/2019,998.4,249.6,80,36,7.92,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK
SHS-184,5/18/2019,2712.84,173.16,94,78,9.52,107,22051.93996,6.5,87,45000,51.9,292.8,90,4800,LOW RISK
SHS-68,5/18/2019,3031.21,299.79,91,231,8.4,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,5/18/2019,584,216,73,195,9,167,11792.7751,6.6,31,22200,134.1,756.4,65,1560,LOW RISK
SHS-137,5/18/2019,3749.6,610.4,86,35,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK
SHS-138,5/18/2019,3539.12,724.88,83,23,15.66,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK
SHS-177,5/18/2019,2099.3,899.7,70,53,17.55,210,30439,6.9,148,59300,100,366,190,5440,LOW RISK
SHS-165,5/18/2019,2910,90,97,25,11.16,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK
SHS-17,5/18/2019,3676.5,408.5,90,26,8.54,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
AGR-51,5/19/2019,520.8,347.2,60,23,14.4,172,16507.53279,6.7,212,29900,43,292.8,120,800,LOW RISK
AGR-42,5/19/2019,4142.6,1237.4,77,69,12.95,220,27971.28105,6.3,23,61000,58.7,366,170,7840,LOW RISK
AGR-3,5/19/2019,1132.56,155.52,88,38,12,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK
AGR-40,5/19/2019,164.28,682.376,17,59,42,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK
AGR-5,5/19/2019,2312.4,148.32,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK
AGR-44,5/19/2019,4756.4,303.6,94,45,24.8,201,28370.18976,5.9,130,57000,66.8,260,240,5240,LOW RISK
AGR-14,5/19/2019,2714.5,336.6,89,56,9.5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-211,5/19/2019,1515.6,168.4,90,58,129.6,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,LOW RISK
SHS-71,5/19/2019,3444.3,425.7,89,205.9,30,145,19751.20059,6,117,36200,43,1805.6,175,1280,LOW RISK
SHS-17,5/19/2019,67.6,62.4,52,48.1,4.68,210,33208.45457,6.4,159,63500,76.4,341.6,100,5680,LOW RISK
SHS-111,5/19/2019,335.16,546.84,38,35,6,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,LOW RISK
AGR-30,5/19/2019,3138.8,991.2,76,260.1,16.08,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK
SHS-135,5/19/2019,195.6,130.4,60,69.1,38.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,LOW RISK
SHS-199,5/19/2019,200.25,1134.75,15,46,6.5,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK
SHS-154,5/19/2019,276.5,118.5,70,48,5.4,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK
SHS-234,5/19/2019,171.6,348.4,33,244.3,9,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK
SHS-261,5/19/2019,578.2,601.8,49,218,18,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK
SHS-81,5/19/2019,572.3,396.88,59,209,14.76,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK
SHS-72,5/19/2019,597.161,158.739,79,116.42,8.05,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK
SHS-14,5/19/2019,607.5,202.5,75,75,10.2,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-73,5/19/2019,671.5,118.5,85,42,4.45,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK
