Pozo,date,bapd,bppd,bsw,mscf,pco2,temp,Na,pH,SO4,Cl,Fe,bicarb,pres,Ca,criticidad,mpy
AGR-40,3/2/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.565
AGR-5,3/2/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.634
AGR-14,3/2/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.741
SHS-211,3/2/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.471
SHS-71,3/2/2019,3240,360,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.443
SHS-17,3/2/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.041
AGR-30,3/2/2019,3119.8,1032.24,76,264,20.1,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK,0.948
SHS-135,3/2/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.532
SHS-199,3/2/2019,130.34,555.66,19,21,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.845
SHS-154,3/2/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.837
SHS-234,3/2/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.777
SHS-261,3/2/2019,578.2,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.352
SHS-81,3/2/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.049
SHS-72,3/2/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,2.795
SHS-14,3/2/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.228
SHS-73,3/2/2019,667.48,146.52,82,30,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.882
SHS-80,3/2/2019,43.18,83.82,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.764
SHS-224,3/2/2019,943.16,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.282
SHS-95,3/2/2019,572.32,211.68,73,195,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.355
SHS-137,3/2/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.896
SHS-138,3/2/2019,3635.4,744.6,83,80,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.677
SHS-177,3/2/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.067
SHS-17,3/2/2019,2817.36,794.64,78,95,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.103
AGR-3,3/3/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.002
AGR-40,3/3/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.364
AGR-5,3/3/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.042
AGR-14,3/3/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.176
SHS-211,3/3/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.365
SHS-71,3/3/2019,2605.5,360,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.79
SHS-17,3/3/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.968
AGR-30,3/3/2019,3119.8,1032.24,76,260,20.1,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK,0.482
SHS-135,3/3/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.434
SHS-199,3/3/2019,130.34,555.66,19,21,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.388
SHS-154,3/3/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.286
SHS-234,3/3/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.135
SHS-261,3/3/2019,569.38,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.525
SHS-81,3/3/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.476
SHS-72,3/3/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,2.032
SHS-14,3/3/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.668
SHS-73,3/3/2019,667.48,146.52,82,30,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.501
SHS-80,3/3/2019,42.84,83.82,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.206
SHS-224,3/3/2019,939.9,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.267
SHS-95,3/3/2019,584.73,211.68,73,195,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.822
SHS-137,3/3/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.702
SHS-138,3/3/2019,3635.4,744.6,83,80,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.904
SHS-177,3/3/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.809
SHS-17,3/3/2019,2817.36,794.64,78,95,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.04
AGR-3,3/4/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.738
AGR-40,3/4/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.403
AGR-5,3/4/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.891
AGR-14,3/4/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.914
SHS-211,3/4/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.318
SHS-71,3/4/2019,2605.5,289.5,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.889
SHS-17,3/4/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.819
AGR-30,3/4/2019,3119.8,120.9,97,262,20.1,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK,0.109
SHS-135,3/4/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.958
SHS-199,3/4/2019,130.34,555.66,19,16,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.685
SHS-154,3/4/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.275
SHS-234,3/4/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.466
SHS-261,3/4/2019,569.38,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.36
SHS-81,3/4/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.651
SHS-72,3/4/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,4.027
SHS-14,3/4/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.373
SHS-73,3/4/2019,667.48,146.52,82,30,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.462
SHS-80,3/4/2019,42.84,83.16,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.723
SHS-224,3/4/2019,939.9,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.419
SHS-95,3/4/2019,584.73,216.27,73,195,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.493
SHS-137,3/4/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.381
SHS-138,3/4/2019,3635.4,744.6,83,80,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.21
SHS-177,3/4/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.186
SHS-17,3/4/2019,2817.36,794.64,78,95,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.393
SHS-17,3/4/2019,2817.36,794.64,78,85,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.885
AGR-3,3/5/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.247
AGR-40,3/5/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.98
AGR-5,3/5/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.983
AGR-14,3/5/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.146
SHS-211,3/5/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.699
SHS-71,3/5/2019,2605.5,289.5,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.585
SHS-17,3/5/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.469
AGR-30,3/5/2019,3119.8,818,80,260,20.1,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK,0.696
SHS-135,3/5/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.962
SHS-199,3/5/2019,130.34,629.7,16,16,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.317
SHS-154,3/5/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.483
SHS-234,3/5/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.934
SHS-261,3/5/2019,569.38,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.767
SHS-81,3/5/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.493
SHS-72,3/5/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,3.77
SHS-14,3/5/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.952
SHS-73,3/5/2019,667.48,146.52,82,30,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.039
SHS-80,3/5/2019,42.84,83.16,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.752
SHS-224,3/5/2019,939.9,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.004
SHS-95,3/5/2019,584.73,216.27,73,195,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.7
SHS-137,3/5/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.253
SHS-138,3/5/2019,3635.4,744.6,83,80,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.499
SHS-177,3/5/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.343
SHS-17,3/5/2019,2817.36,537.9,85,85,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.312
AGR-3,3/6/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.588
AGR-40,3/6/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.746
AGR-5,3/6/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.933
AGR-14,3/6/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.842
SHS-211,3/6/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.245
SHS-71,3/6/2019,2605.5,289.5,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.41
SHS-17,3/6/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.854
AGR-30,3/6/2019,3119.8,818,80,260,20.1,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK,0.428
SHS-135,3/6/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.114
SHS-199,3/6/2019,130.34,629.7,16,16,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.06
SHS-154,3/6/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.652
SHS-234,3/6/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.465
SHS-261,3/6/2019,569.38,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.266
SHS-81,3/6/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.596
SHS-72,3/6/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,2.233
SHS-14,3/6/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.012
SHS-73,3/6/2019,667.48,146.52,82,30,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.761
SHS-80,3/6/2019,42.84,83.16,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.476
SHS-224,3/6/2019,939.9,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.78
SHS-95,3/6/2019,584.73,216.27,73,195,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.582
SHS-137,3/6/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.138
SHS-138,3/6/2019,3635.4,744.6,83,80,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.29
SHS-177,3/6/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.909
SHS-17,3/6/2019,2817.36,537.9,85,85,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.193
AGR-3,3/7/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.02
AGR-40,3/7/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.095
AGR-5,3/7/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.942
AGR-14,3/7/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.663
SHS-211,3/7/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.574
SHS-71,3/7/2019,2605.5,289.5,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.724
SHS-17,3/7/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.131
AGR-30,3/7/2019,3225.3,909.7,78,260,20.1,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK,0.286
SHS-135,3/7/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.751
SHS-199,3/7/2019,120.3,629.7,16,16,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.525
SHS-154,3/7/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.998
SHS-234,3/7/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.564
SHS-261,3/7/2019,569.38,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.043
SHS-81,3/7/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.723
SHS-72,3/7/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,2.362
SHS-14,3/7/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.24
SHS-73,3/7/2019,667.48,146.52,82,30,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.398
SHS-73,3/7/2019,667.48,146.52,82,82,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.81
SHS-80,3/7/2019,42.84,83.16,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.607
SHS-224,3/7/2019,939.9,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.952
SHS-95,3/7/2019,584.73,216.27,73,195,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.83
SHS-137,3/7/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.087
SHS-138,3/7/2019,3635.4,744.6,83,245.86,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.784
SHS-138,3/7/2019,3635.4,744.6,83,83,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.569
SHS-177,3/7/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.629
SHS-17,3/7/2019,3048.1,537.9,85,85,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.83
AGR-3,3/8/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.968
AGR-40,3/8/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.433
AGR-5,3/8/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.007
AGR-14,3/8/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.492
SHS-211,3/8/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.243
SHS-71,3/8/2019,2605.5,289.5,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.167
SHS-17,3/8/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.475
AGR-30,3/8/2019,3225.3,909.7,78,260,20.1,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK,0.584
SHS-135,3/8/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.879
SHS-199,3/8/2019,120.3,629.7,16,16,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.283
SHS-154,3/8/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.308
SHS-234,3/8/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.709
SHS-261,3/8/2019,569.38,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.86
SHS-81,3/8/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.035
SHS-72,3/8/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,2.429
SHS-14,3/8/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.465
SHS-73,3/8/2019,672.4,147.6,82,82,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.061
SHS-80,3/8/2019,42.84,83.16,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.446
SHS-224,3/8/2019,939.9,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.063
SHS-95,3/8/2019,584.73,216.27,73,202,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.457
SHS-137,3/8/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.634
SHS-138,3/8/2019,3647.02,746.98,83,83,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.64
SHS-177,3/8/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.89
SHS-17,3/8/2019,3048.1,537.9,85,85,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.564
AGR-3,3/9/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.739
AGR-40,3/9/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.589
AGR-5,3/9/2019,2413.92,154.08,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.017
AGR-14,3/9/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.13
SHS-211,3/9/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.901
SHS-71,3/9/2019,2605.5,368.2,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.641
SHS-17,3/9/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.47
AGR-30,3/9/2019,3225.3,909.7,78,260,20.1,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK,0.198
SHS-135,3/9/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.049
SHS-199,3/9/2019,120.3,629.7,16,16,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.956
SHS-154,3/9/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.874
SHS-234,3/9/2019,174.9,355.1,33,273,21,268,23301.2829,6.5,23,47500,64.64,200,200,4600,LOW RISK,0.457
SHS-261,3/9/2019,569.38,592.62,49,210,16,164.2,41335.2719,6.44777789,45,77000,26.75,190,200,5440,LOW RISK,0.605
SHS-81,3/9/2019,572.89,398.11,59,214.25,6,170.1,29724.72844,6.25881482,65,59700,44.5,150,170,5480,LOW RISK,0.111
SHS-72,3/9/2019,610.512,162.288,79,116.84,9.25,150.1,32584.21275,6.163332209,95,64600,51.25,150,190,6220,MODERATE RISK,4.577
SHS-14,3/9/2019,603,201,75,74,37.8,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK,0.196
SHS-73,3/9/2019,672.4,147.6,82,82,4.5,155,36671.48234,6.27632137,450,66500,55,200,85,5680,LOW RISK,0.519
SHS-80,3/9/2019,42.84,83.16,34,120,5.34,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK,0.151
SHS-224,3/9/2019,939.9,265.1,78,79,7.04,155,20878.94747,6.64,172,41600,163.4,370,224,4320,LOW RISK,0.052
SHS-95,3/9/2019,584.73,222.75,73,202,5.4,200,15786.45549,6.377004572,43,27400,119.75,883.28,50,1860,LOW RISK,0.245
SHS-137,3/9/2019,3715.2,604.8,86,42,7.9,208,20926.25308,6.8,239,40400,74.1,300,90,3440,LOW RISK,0.061
SHS-138,3/9/2019,3647.02,746.98,83,83,1.75,218,30579.38728,6.55,100,58300,46.43,290,170,5360,LOW RISK,0.925
SHS-177,3/9/2019,1815,935,66,42,37.4,205,31333.19996,6.5,103,61000,78.1,220,250,5720,LOW RISK,0.892
SHS-17,3/9/2019,3048.1,537.9,85,85,5,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.229
AGR-3,3/10/2019,982.08,133.92,88,37,9,205,31121.67654,6.28,71,62300,67.3,250,210,6480,LOW RISK,0.373
AGR-40,3/10/2019,148.296,593.184,20,54.76,30,182,3551.228837,6.7,255,6750,18.4,1040,150,920,LOW RISK,0.713
AGR-5,3/10/2019,2343.42,149.58,94,52,9,201,30599.02925,6.69,120,59500,50.4,190,160,5520,LOW RISK,0.7
AGR-14,3/10/2019,2803.5,346.5,89,53,5,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK,0.562
SHS-211,3/10/2019,2062.8,229.2,90,49,13.3,163,10000,6.295094498,210,15700,2.75,800,120,920,LOW RISK,0.926
SHS-71,3/10/2019,3523.5,368.2,90,222,73.5,222,19751.20059,7.1,150,46300,125,622,200,3440,LOW RISK,0.96
SHS-17,3/10/2019,81.6,122.4,40,46,27,194,26252.97503,6.58,122,53000,135.2,50,170,5720,LOW RISK,0.68
AGR-30,3/10/2019,3225.3,909.7,78,260,20.1,145,35071.88621,6.5,100,67900,138.48,320,180,6880,LOW RISK,0.363
SHS-135,3/10/2019,179.84,101.16,64,62,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK,0.526
SHS-199,3/10/2019,120.3,629.7,16,16,5.2,111.1,20421.66054,6.504026149,65,37000,9.75,250,130,2940,LOW RISK,0.829
SHS-154,3/10/2019,255.5,109.5,70,46,6,120,9172,6.463432172,100,16100,2.5,200,90,900,LOW RISK,0.857
